Identif Item Compra;Cod UResp Compra;UF UResp Compra;Esfera UResp Compra;;Desc Compl Item Compra;Modalidade Compra;Inciso Disp Legal;Justif Dispensa/Inexig;Forma Realização;CPF/CNPJ Fornecedor;Nome Fornecedor;Porte Empresa Fornec;Fabric Material Compra;Ano Resultado Compra;Dia Resultado Compra;Mês Final Vigen Ata SRP;Unidade Fornecimento;Qtde Comprada Item;Valor Unitário Homologado;Valor Total Homologado
2500050500007202100001;250005;DF;Federal;" DISPOSITIVO INTRA-UTERINO (DIU), FORMATO:EM ""T"", TIPO:FLEXÍVEL, MATERIAL:POLETILENO, ESTRUTURA:FIO COBRE ENROLADO HASTE,CONE COBRE NOS BRAÇOS ""T"", CARACTERÍSTICAS ADICIONAIS:2 FIOS POLIETILENO BRANCO 2 A 3CM";"DISPOSITIVO INTRA-UTERINO (DIU), FORMATO EM ""T"", TIPO FLEXÍVEL, MATERIAL POLETILENO, ESTRUTURA FIO COBRE ENROLADO HASTE,CONE COBRE NOS BRAÇOS ""T "", CARACTERÍSTICAS ADICIONAIS 2 FIOS POLIETILENO BRANCO 2 A 3CM";Pregão;NAO SE APLICA;Não Informado;Eletrônico;05215461000103;EQUILIBRIO COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI;Outros;SMB CORPORATION OF INDIA;2021;08 Abr 2021;Abr 2022;UNIDADE;665.794 ;8,0000;5.326.352,0000
2500050500008201700001;250005;DF;Federal; REAGENTE PARA DIAGNÓSTICO CLÍNICO 1, TIPO:CONJUNTO COMPLETO, TIPO DE ANÁLISE:QUANTITATIVO ANTI ZIKA VÍRUS IGM, MÉTODO:ELISA, APRESENTAÇÃO:TESTE;REAGENTE PARA DIAGNÓSTICO CLÍNICO 1, TIPO CONJUNTO COMPLETO, TIPO DE ANÁLISE QUANTITATIVO ANTI ZIKA VÍRUS IGM, MÉTODO ELISA, APRESENTAÇÃO TESTE;Pregão;NAO SE APLICA;Não Informado;Eletrônico;01449930000351;SIEMENS HEALTHCARE DIAGNOSTICOS LTDA.;Outros;NOVATEC IMMUNDIAGNOSTICA GMBH;2017;07 Abr 2017;Abr 2018;TESTE;750.048 ;30,0000;22.501.440,0000
2500050500008201700002;250005;DF;Federal; REAGENTE PARA DIAGNÓSTICO CLÍNICO 1, TIPO:CONJUNTO COMPLETO, TIPO DE ANÁLISE:QUANTITATIVO ANTI ZIKA VÍRUS IGG, MÉTODO:ELISA, APRESENTAÇÃO:TESTE;REAGENTE PARA DIAGNÓSTICO CLÍNICO 1, TIPO CONJUNTO COMPLETO, TIPO DE ANÁLISE QUANTITATIVO ANTI ZIKA VÍRUS IGG, MÉTODO ELISA, APRESENTAÇÃO TESTE;Pregão;NAO SE APLICA;Não Informado;Eletrônico;93741726000247;EUROIMMUN BRASIL MEDICINA DIAGNOSTICA LTDA;Outros;EUROIMMUN AG;2017;07 Abr 2017;Abr 2018;TESTE;500.160 ;57,4000;28.709.184,0000
2500050500008201900001;250005;DF;Federal; PRAMIPEXOL, DOSAGEM:0,125 MG;PRAMIPEXOL, DOSAGEM 0,125 MG;Pregão;NAO SE APLICA;Não Informado;Eletrônico;21595464000168;UNI HOSPITALAR CEARA LTDA;Outros;ACHÉ LABORATÓRIOS FARMACÊUTICOS LTDA.;2019;02 Abr 2019;Abr 2020;COMPRIMIDO;1.508.519 ;0,1781;268.667,2339
2500050500008201900002;250005;DF;Federal; PRAMIPEXOL, DOSAGEM:0,25 MG;PRAMIPEXOL, DOSAGEM 0,25 MG;Pregão;NAO SE APLICA;Não Informado;Eletrônico;72593791000111;NOVA QUIMICA FARMACEUTICA S/A;Outros;EMS;2019;02 Abr 2019;Abr 2020;COMPRIMIDO;15.328.107 ;0,4700;7.204.210,2900
2500050500008201900003;250005;DF;Federal; PRAMIPEXOL, DOSAGEM:1 MG;PRAMIPEXOL, DOSAGEM 1 MG;Pregão;NAO SE APLICA;Não Informado;Eletrônico;72593791000111;NOVA QUIMICA FARMACEUTICA S/A;Outros;EMS;2019;02 Abr 2019;Abr 2020;COMPRIMIDO;16.294.278 ;1,5900;25.907.902,0200
2500050500008202000001;250005;DF;Federal; CINACALCETE, CONCENTRAÇÃO:30 MG;CINACALCETE, CONCENTRAÇÃO 30 MG;Pregão;NAO SE APLICA;Não Informado;Eletrônico;72593791000111;NOVA QUIMICA FARMACEUTICA S/A;Outros;EMS;2020;27 Jan 2020;Fev 2021;COMPRIMIDO;12.568.200 ;0,8700;10.934.334,0000
2500050500008202000002;250005;DF;Federal; CINACALCETE, CONCENTRAÇÃO:60 MG;CINACALCETE, CONCENTRAÇÃO 60 MG;Pregão;NAO SE APLICA;Não Informado;Eletrônico;09192829000108;ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;Outros;DR. REDDYS FARMACÊUTICA;2020;27 Jan 2020;Fev 2021;COMPRIMIDO;530.100 ;1,8500;980.685,0000
2500050500008202100001;250005;DF;Federal;ANALISE CLINICA, ANATOMIA PATOLOGICA E CITOPATOLOGIA;EXAME DE CONTAGEM DE LINFÓCITOS T CD3+/CD4+/CD8+/C D45+.;Pregão;NAO SE APLICA;Não Informado;Eletrônico;21551379000874;BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA;Outros;;2021;01 Mar 2021;Jan 1900;UNIDADE;540.000 ;52,5000;28.350.000,0000
2500050500008202100002;250005;DF;Federal;ANALISE CLINICA, ANATOMIA PATOLOGICA E CITOPATOLOGIA;EXAME DE CONTAGEM DE LINFÓCITOS T CD4+ RÁPIDO.;Pregão;NAO SE APLICA;Não Informado;Eletrônico;50248780001303;ABBOTT DIAGNOSTICOS RAPIDOS S.A.;Outros;;2021;01 Mar 2021;Jan 1900;UNIDADE;70.000 ;69,0000;4.830.000,0000
2500050500009201700001;250005;DF;Federal; LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:GRANDE, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:FORMATO ANATÔMICO, FINALIDADE:RESISTENTE À TRAÇÃO;LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO GRANDE, CARACTERÍSTICAS ADICIONAIS LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO ATÓXICA, TIPO AMBIDESTRA, TIPO USO DESCARTÁVEL, MODELO FORMATO ANATÔMICO, FINALIDADE RESISTENTE À TRAÇÃO;Pregão;NAO SE APLICA;Não Informado;Eletrônico;21297758000103;PRO SAUDE DISTRIBUIDORA DE MEDICAMENTOS LTDA;Outros;MEDIX;2017;24 Abr 2017;Mai 2018;UNIDADE;40.000 ;0,1635;6.540,0000
2500050500009201800001;250005;DF;Federal; ATADURA, MATERIAL:CREPOM, 100% ALGODÃO, LARGURA:10 CM, COMPRIMENTO:180 CM, TIPO:EM REPOUSO, QUANTIDADE FIOS:13 UN/CM², TIPO EMBALAGEM:EMBALAGEM INDIVIDUAL;ATADURA, MATERIAL CREPOM, 100% ALGODÃO, LARGURA 10 CM, COMPRIMENTO 180 CM, TIPO EM REPOUSO, QUANTIDADE FIOS 13 UN/CM², TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;Pregão;NAO SE APLICA;Não Informado;Eletrônico;11463608000179;ERIMAR INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE EIRELI;Micro Empresa;ERIMAR;2018;16 Mai 2018;Mar 2019;UNIDADE;54.400 ;0,3500;19.040,0000
2500050500009201800002;250005;DF;Federal; ATADURA, MATERIAL:CREPOM, 100% ALGODÃO, LARGURA:15 CM, COMPRIMENTO:180 CM, TIPO:EM REPOUSO, QUANTIDADE FIOS:13 UN/CM², TIPO EMBALAGEM:EMBALAGEM INDIVIDUAL;ATADURA, MATERIAL CREPOM, 100% ALGODÃO, LARGURA 15 CM, COMPRIMENTO 180 CM, TIPO EM REPOUSO, QUANTIDADE FIOS 13 UN/CM², TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;Pregão;NAO SE APLICA;Não Informado;Eletrônico;11463608000179;ERIMAR INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE EIRELI;Micro Empresa;ERIMAR;2018;16 Mai 2018;Mar 2019;UNIDADE;2.400 ;0,5300;1.272,0000
2500050500009201800003;250005;DF;Federal; ATADURA, MATERIAL:CREPOM, 100% ALGODÃO, LARGURA:30 CM, COMPRIMENTO:180 CM, TIPO:EM REPOUSO, QUANTIDADE FIOS:13 UN/CM², TIPO EMBALAGEM:EMBALAGEM INDIVIDUAL;ATADURA, MATERIAL CREPOM, 100% ALGODÃO, LARGURA 30 CM, COMPRIMENTO 180 CM, TIPO EM REPOUSO, QUANTIDADE FIOS 13 UN/CM², TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;Pregão;NAO SE APLICA;Não Informado;Eletrônico;11101480000101;EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA;Outros;MB TEXTIL;2018;16 Mai 2018;Mai 2019;UNIDADE;2.400 ;1,2300;2.952,0000
2500050500009201800004;250005;DF;Federal; FITA HOSPITALAR, TIPO:ESPARADRAPO, IMPERMEÁVEL, MATERIAL:DORSO EM ALGODÃO, COMPONENTES:ADESIVO À BASE DE ZINCO, DIMENSÕES:CERCA DE 100 MM, COR:COM COR;FITA HOSPITALAR, TIPO ESPARADRAPO, IMPERMEÁVEL, MATERIAL DORSO EM ALGODÃO, COMPONENTES ADESIVO À BASE DE ZINCO, DIMENSÕES CERCA DE 100 MM, COR COM COR;Pregão;NAO SE APLICA;Não Informado;Eletrônico;11101480000101;EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA;Outros;MISSNER;2018;16 Mai 2018;Mar 2019;ROLO 4,50 M;2.400 ;5,3300;12.792,0000
2500050500009201800005;250005;DF;Federal; CATETER PERIFÉRICO, MATERIAL CATETER:POLÍMERO RADIOPACO, APLICAÇÃO:VENOSO, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:18 GAU, COMPRIMENTO:CERCA 45 MM, CONECTOR:CONECTOR PADRÃO, COMPONENTE 1:CÂMARA REFLUXO C/ FILTRO, COMPONENTE 2:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL;CATETER PERIFÉRICO, MATERIAL CATETER POLÍMERO RADIOPACO, APLICAÇÃO VENOSO, MATERIAL AGULHA AGULHA AÇO INOX, DIAMETRO 18 GAU, COMPRIMENTO CERCA 45 MM, CONECTOR CONECTOR PADRÃO, COMPONENTE 1 CÂMARA REFLUXO C/ FILTRO, COMPONENTE 2 C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL;Pregão;NAO SE APLICA;Não Informado;Eletrônico;04086552000115;BIOPLASMA PRODUTOS PARA LABORATORIOS E CORRELATOS LTDA;Outros;LABORIMPORT;2018;16 Mai 2018;Mar 2019;UNIDADE;10.000 ;1,5900;15.900,0000
2500050500009201800009;250005;DF;Federal; CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:21 GAU, COMPONENTE ADICIONAL:C/ ASA DE FIXAÇÃO, TUBO EXTENSOR, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTE 2:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL;CATETER PERIFÉRICO, APLICAÇÃO VENOSO, MODELO TIPO ESCALPE, MATERIAL AGULHA AGULHA AÇO INOX, DIAMETRO 21 GAU, COMPONENTE ADICIONAL C/ ASA DE FIXAÇÃO, TUBO EXTENSOR, CONECTOR CONECTOR PADRÃO C/ TAMPA, COMPONENTE 2 C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL;Pregão;NAO SE APLICA;Não Informado;Eletrônico;82292574000145;DENTAL RRK LTDA;Micro Empresa;SOLIDRO;2018;16 Mai 2018;Mar 2019;UNIDADE;48.000 ;0,2400;11.520,0000
2500050500009201800010;250005;DF;Federal; CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:23 GAU, COMPONENTE ADICIONAL:C/ ASA DE FIXAÇÃO, TUBO EXTENSOR, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTE 2:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL;CATETER PERIFÉRICO, APLICAÇÃO VENOSO, MODELO TIPO ESCALPE, MATERIAL AGULHA AGULHA AÇO INOX, DIAMETRO 23 GAU, COMPONENTE ADICIONAL C/ ASA DE FIXAÇÃO, TUBO EXTENSOR, CONECTOR CONECTOR PADRÃO C/ TAMPA, COMPONENTE 2 C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL;Pregão;NAO SE APLICA;Não Informado;Eletrônico;11101480000101;EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA;Outros;FARMATEX;2018;16 Mai 2018;Mar 2019;UNIDADE;57.000 ;0,3800;21.660,0000
2500050500009201800011;250005;DF;Federal; EQUIPO, TIPO DE EQUIPO:DE INFUSÃO, MATERIAL:PVC CRISTAL, COMPRIMENTO:MÍN. 120 CM, TIPO CÂMARA:CÂMARA FLEXÍVEL C/FILTRO AR, TIPO GOTEJADOR:GOTA PADRÃO, TIPO PINÇA:REGULADOR DE FLUXO, TIPO CONECTOR:LUER C/ TAMPA, ESTERILIDADE:ESTÉRIL,DESCARTÁVEL;EQUIPO, TIPO DE EQUIPO DE INFUSÃO, MATERIAL PVC CRISTAL, COMPRIMENTO MÍN. 120 CM, TIPO CÂMARA CÂMARA FLEXÍVEL C/FILTRO AR, TIPO GOTEJADOR GOTA PADRÃO, TIPO PINÇA REGULADOR DE FLUXO, TIPO CONECTOR LUER C/ TAMPA, ESTERILIDADE ESTÉRIL,DESCARTÁVEL;Pregão;NAO SE APLICA;Não Informado;Eletrônico;12407590000150;MED FORT MEDICAMENTOS E PRODUTOS HOSPITALARES EIRELI;Outros;DESCARPACK;2018;16 Mai 2018;Mar 2019;UNIDADE;60.000 ;0,7800;46.800,0000
2500050500009201800013;250005;DF;Federal; LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:PEQUENO, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:FORMATO ANATÔMICO, FINALIDADE:RESISTENTE À TRAÇÃO;LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO PEQUENO, CARACTERÍSTICAS ADICIONAIS LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO ATÓXICA, TIPO AMBIDESTRA, TIPO USO DESCARTÁVEL, MODELO FORMATO ANATÔMICO, FINALIDADE RESISTENTE À TRAÇÃO;Pregão;NAO SE APLICA;Não Informado;Eletrônico;64533797000175;VOLPI DISTRIBUIDORA DE DROGAS LTDA;Pequena Empresa;TARGA;2018;16 Mai 2018;Mar 2019;UNIDADE;1.620.000 ;0,1289;208.818,0000
2500050500009201800014;250005;DF;Federal; LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:PEQUENO, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:FORMATO ANATÔMICO, FINALIDADE:RESISTENTE À TRAÇÃO;LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO PEQUENO, CARACTERÍSTICAS ADICIONAIS LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO ATÓXICA, TIPO AMBIDESTRA, TIPO USO DESCARTÁVEL, MODELO FORMATO ANATÔMICO, FINALIDADE RESISTENTE À TRAÇÃO;Pregão;NAO SE APLICA;Não Informado;Eletrônico;11463608000179;ERIMAR INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE EIRELI;Micro Empresa;TALGE;2018;16 Mai 2018;Mar 2019;UNIDADE;540.000 ;0,1289;69.606,0000
2500050500009201800015;250005;DF;Federal; LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:MÉDIO, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:FORMATO ANATÔMICO, FINALIDADE:RESISTENTE À TRAÇÃO;LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO MÉDIO, CARACTERÍSTICAS ADICIONAIS LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO ATÓXICA, TIPO AMBIDESTRA, TIPO USO DESCARTÁVEL, MODELO FORMATO ANATÔMICO, FINALIDADE RESISTENTE À TRAÇÃO;Pregão;NAO SE APLICA;Não Informado;Eletrônico;64533797000175;VOLPI DISTRIBUIDORA DE DROGAS LTDA;Pequena Empresa;TARGA;2018;16 Mai 2018;Mar 2019;UNIDADE;2.055.000 ;0,1289;264.889,5000
2500050500009201800016;250005;DF;Federal; LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:MÉDIO, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:FORMATO ANATÔMICO, FINALIDADE:RESISTENTE À TRAÇÃO;LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO MÉDIO, CARACTERÍSTICAS ADICIONAIS LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO ATÓXICA, TIPO AMBIDESTRA, TIPO USO DESCARTÁVEL, MODELO FORMATO ANATÔMICO, FINALIDADE RESISTENTE À TRAÇÃO;Pregão;NAO SE APLICA;Não Informado;Eletrônico;11101480000101;EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA;Outros;KEVENOLL;2018;16 Mai 2018;Mar 2019;UNIDADE;685.000 ;0,1350;92.475,0000
2500050500009201800017;250005;DF;Federal; LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:GRANDE, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:FORMATO ANATÔMICO, FINALIDADE:RESISTENTE À TRAÇÃO;LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO GRANDE, CARACTERÍSTICAS ADICIONAIS LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO ATÓXICA, TIPO AMBIDESTRA, TIPO USO DESCARTÁVEL, MODELO FORMATO ANATÔMICO, FINALIDADE RESISTENTE À TRAÇÃO;Pregão;NAO SE APLICA;Não Informado;Eletrônico;64533797000175;VOLPI DISTRIBUIDORA DE DROGAS LTDA;Pequena Empresa;TARGA;2018;16 Mai 2018;Mar 2019;UNIDADE;1.080.000 ;0,1300;140.400,0000
2500050500009201800018;250005;DF;Federal; LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:GRANDE, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:FORMATO ANATÔMICO, FINALIDADE:RESISTENTE À TRAÇÃO;LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO GRANDE, CARACTERÍSTICAS ADICIONAIS LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO ATÓXICA, TIPO AMBIDESTRA, TIPO USO DESCARTÁVEL, MODELO FORMATO ANATÔMICO, FINALIDADE RESISTENTE À TRAÇÃO;Pregão;NAO SE APLICA;Não Informado;Eletrônico;11101480000101;EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA;Outros;KEVENOL;2018;16 Mai 2018;Mar 2019;UNIDADE;360.000 ;0,1350;48.600,0000
2500050500009201800019;250005;DF;Federal; MÁSCARA CIRÚRGICA, TIPO:NÃO TECIDO,3 CAMADAS,PREGAS HORIZONTAIS,ATÓXICA, TIPO FIXAÇÃO:COM ELÁSTICO, CARACTERÍSTICAS ADICIONAIS:CLIP NASAL EMBUTIDO,HIPOALERGÊNICA, TIPO USO:DESCARTÁVEL;MÁSCARA CIRÚRGICA, TIPO NÃO TECIDO,3 CAMADAS,PREGAS HORIZONTAIS,ATÓXICA, TIPO FIXAÇÃO COM ELÁSTICO, CARACTERÍSTICAS ADICIONAIS CLIP NASAL EMBUTIDO,HIPOALERGÊNICA, TIPO USO DESCARTÁVEL;Pregão;NAO SE APLICA;Não Informado;Eletrônico;12407590000150;MED FORT MEDICAMENTOS E PRODUTOS HOSPITALARES EIRELI;Outros;DESCARPACK;2018;16 Mai 2018;Mar 2019;UNIDADE;502.500 ;0,1000;50.250,0000
2500050500009201800020;250005;DF;Federal; MÁSCARA CIRÚRGICA, TIPO:NÃO TECIDO,3 CAMADAS,PREGAS HORIZONTAIS,ATÓXICA, TIPO FIXAÇÃO:COM ELÁSTICO, CARACTERÍSTICAS ADICIONAIS:CLIP NASAL EMBUTIDO,HIPOALERGÊNICA, TIPO USO:DESCARTÁVEL;MÁSCARA CIRÚRGICA, TIPO NÃO TECIDO,3 CAMADAS,PREGAS HORIZONTAIS,ATÓXICA, TIPO FIXAÇÃO COM ELÁSTICO, CARACTERÍSTICAS ADICIONAIS CLIP NASAL EMBUTIDO,HIPOALERGÊNICA, TIPO USO DESCARTÁVEL;Pregão;NAO SE APLICA;Não Informado;Eletrônico;12407590000150;MED FORT MEDICAMENTOS E PRODUTOS HOSPITALARES EIRELI;Outros;DESCARPACK;2018;16 Mai 2018;Mar 2019;UNIDADE;167.500 ;0,1000;16.750,0000
2500050500009201800021;250005;DF;Federal;" SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:10 ML, TIPO BICO:BICO CENTRAL LUER LOCK OU SLIP, TIPO VEDAÇÃO:ÊMBOLO DE BORRACHA, ADICIONAL:GRADUADA, NUMERADA, TIPO AGULHA:C/ AGULHA 22 G X 1"", ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL";"SERINGA, MATERIAL POLIPROPILENO, CAPACIDADE 10 ML, TIPO BICO BICO CENTRAL LUER LOCK OU SLIP, TIPO VEDAÇÃO ÊMBOLO DE BORRACHA, ADICIONAL GRADUADA, NUMERADA, TIPO AGULHA C/ AGULHA 22 G X 1"", ESTERILIDADE ESTÉRIL, DESCARTÁVEL, APRESENTAÇÃO EMBALAGEM INDIVIDUAL";Pregão;NAO SE APLICA;Não Informado;Eletrônico;12407590000150;MED FORT MEDICAMENTOS E PRODUTOS HOSPITALARES EIRELI;Outros;SALDANHA RODRIGUES;2018;16 Mai 2018;Mar 2019;UNIDADE;200.000 ;0,2600;52.000,0000
2500050500009201800022;250005;DF;Federal;" SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:5 ML, TIPO BICO:BICO CENTRAL LUER LOCK OU SLIP, TIPO VEDAÇÃO:ÊMBOLO DE BORRACHA, ADICIONAL:GRADUADA, NUMERADA, TIPO AGULHA:C/ AGULHA 22 G X 1"", ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL";"SERINGA, MATERIAL POLIPROPILENO, CAPACIDADE 5 ML, TIPO BICO BICO CENTRAL LUER LOCK OU SLIP, TIPO VEDAÇÃO ÊMBOLO DE BORRACHA, ADICIONAL GRADUADA, NUMERADA, TIPO AGULHA C/ AGULHA 22 G X 1"", ESTERILIDADE ESTÉRIL, DESCARTÁVEL, APRESENTAÇÃO EMBALAGEM INDIVIDUAL";Pregão;NAO SE APLICA;Não Informado;Eletrônico;11101480000101;EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA;Outros;DESCARPACK;2018;16 Mai 2018;Mar 2019;UNIDADE;275.000 ;0,2200;60.500,0000
2500050500009201900001;250005;DF;Federal; EVEROLIMO, CONCENTRAÇÃO:0,50 MG;EVEROLIMO, CONCENTRAÇÃO 0,50 MG;Pregão;NAO SE APLICA;Não Informado;Eletrônico;61230314000507;LIBBS FARMACEUTICA LTDA;Outros;;2019;26 Abr 2019;Mai 2020;COMPRIMIDO;841.080 ;2,8000;2.355.024,0000
;;;;;;;;;;61230314000760;LIBBS FARMACEUTICA LTDA;Outros;LIBBS FARMACEUTICA LTDA;2019;26 Abr 2019;Mai 2020;COMPRIMIDO;754.620 ;2,8000;2.112.936,0000
2500050500009201900002;250005;DF;Federal; EVEROLIMO, CONCENTRAÇÃO:0,75 MG;EVEROLIMO, CONCENTRAÇÃO 0,75 MG;Pregão;NAO SE APLICA;Não Informado;Eletrônico;61230314000507;LIBBS FARMACEUTICA LTDA;Outros;;2019;26 Abr 2019;Mai 2020;COMPRIMIDO;1.218.960 ;4,1000;4.997.736,0000
;;;;;;;;;;61230314000760;LIBBS FARMACEUTICA LTDA;Outros;LIBBS FARMACEUTICA LTDA;2019;26 Abr 2019;Mai 2020;COMPRIMIDO;0 ;4,1000;0,0000
2500050500009201900003;250005;DF;Federal; EVEROLIMO, CONCENTRAÇÃO:1 MG;EVEROLIMO, CONCENTRAÇÃO 1 MG;Pregão;NAO SE APLICA;Não Informado;Eletrônico;61230314000507;LIBBS FARMACEUTICA LTDA;Outros;;2019;26 Abr 2019;Mai 2020;COMPRIMIDO;1.035.720 ;5,4700;5.665.388,4000
